2017-12-04 20:02,b'RT @ryanwunsch: Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting https://t.co/Lq3qzMwD1V'
,
2017-12-04 20:01,"b'Sales up, prices down in November for Saskatoon\xe2\x80\x99s housing market https://t.co/ExXt5FoXfq'"
,
2017-12-04 19:59,"b'.@USW_District_3 Taxi Council &amp; USW LU 2014 is rallying outside Saskatoon City Hall on Tues, Dec 5 @ 2pm local time\xe2\x80\xa6 https://t.co/FBtwtmiw7P'"
,
2017-12-04 19:56,"b""RT @CWECanada: Dec.31st. \nNew years eve with @CWECanada in #Saskatoon\nAnd don't forget our afterparty at Specklebellys where we'll all ring\xe2\x80\xa6"""
,
2017-12-04 19:55,b'Colton Dach of the 10-1 OHA @OHAEdmonton team has points in every single game this year.  His 30 points have him 6t\xe2\x80\xa6 https://t.co/NJZJIYUdJA'
,
2017-12-04 19:55,b'Legit ways to Make money online without investment in Saskatoon legally https://t.co/sgPQP2W37g https://t.co/TOOA0flkpa'
,
2017-12-04 19:54,"b'RT @CHWomensHockey: After winning a #Canada150 contest to play in the @bellcapitalcup, this group of girls from Saskatoon is planning to ""S\xe2\x80\xa6'"
,
2017-12-04 19:53,"b""RT @TheForks: Here we go! It's holiday party season. \xe2\x9c\xa8 Whether you're hosting or guesting, you want to make it as special as possible. We'v\xe2\x80\xa6"""
,
2017-12-04 19:53,b'This is crazy! #InRuin will be opening for #AllThatRemains and #ThrowtheFight in Saskatoon on December 18th!!! If y\xe2\x80\xa6 https://t.co/4n7iOdP2MB'
,
2017-12-04 19:53,"b""RT @IsadoraRecords: Almost a full Moon Tour @HawksleyWorkman 's Saskatoon show on Dec 10th sold out, a few tickets left for Dec 11th https:\xe2\x80\xa6"""
,
2017-12-04 19:52,"b""Almost a full Moon Tour @HawksleyWorkman 's Saskatoon show on Dec 10th sold out, a few tickets left for Dec 11th\xe2\x80\xa6 https://t.co/A6DwGIZkka"""
,
2017-12-04 19:52,b'Daniel Forest to stand trial in beating death of 45-year-old Rodney Wailing https://t.co/WXEfidd4Vd #yxe #yxecrime #skcrime #sask #skcourts'
,
2017-12-04 19:52,b'Chatelle with #SpeechTherapy Saskatoon is joining our mini movers group to talk about language development. Here is\xe2\x80\xa6 https://t.co/DsivWyJB57'
,
2017-12-04 19:52,"b'After winning a #Canada150 contest to play in the @bellcapitalcup, this group of girls from Saskatoon is planning t\xe2\x80\xa6 https://t.co/96XVG8R3wC'"
,
2017-12-04 19:50,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 19:50,b'RT @cityofsaskatoon: The final printed version of the 2018 Recycle &amp; Waste Collection Calendar is en route to #yxe mailboxes this week. Lea\xe2\x80\xa6'
,
2017-12-04 19:50,"b'Production Supervisor - Saskatoon, Saskatchewan https://t.co/dC6kDuqYUm'"
,
2017-12-04 19:50,"b""RT @TheForks: Here we go! It's holiday party season. \xe2\x9c\xa8 Whether you're hosting or guesting, you want to make it as special as possible. We'v\xe2\x80\xa6"""
,
2017-12-04 19:44,b'RT @SaskatoonPolice: Traffic Advisory - Holiday Train to Stop in Saskatoon https://t.co/cfzZGa7DJq'
,
2017-12-04 19:42,b'RT @foodbankscanada: The #CPHolidayTrain is expected to roll into Saskatoon on Monday night and spread some holiday cheer and to help suppo\xe2\x80\xa6'
,
2017-12-04 19:42,b'Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting https://t.co/Lq3qzMwD1V'
,
2017-12-04 19:42,"b""Here we go! It's holiday party season. \xe2\x9c\xa8 Whether you're hosting or guesting, you want to make it as special as poss\xe2\x80\xa6 https://t.co/3eWHGNLnfb"""
,
2017-12-04 19:41,b'RT @malibuboats: One generation to the next #23LSV \xf0\x9f\x94\xa5 #thetruthisonthewater \xf0\x9f\x93\xb8 Saskatoon Watersports https://t.co/tcJ93P2eDY'
,
2017-12-04 19:41,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 19:37,b'RT @cityofsaskatoon: How can we build a future transit system that works for our City? We want to know what you think! Share what matters t\xe2\x80\xa6'
,
2017-12-04 19:34,"b""RT @MichelleMula: SaskHealthAuthority launches under the leadership of a former eHealth CEO \xe2\x80\x9c... it is the way in which we're going to dram\xe2\x80\xa6"""
,
2017-12-04 19:31,b'Steelworkers To Rally Outside Saskatoon City Hall In Defence of Taxi Jobs https://t.co/3sbxKsZn5D'
,
2017-12-04 19:31,"b""I'm pretty sure Mike plans his Saskatoon shows by when I'm gonna be outta town.  #bummer https://t.co/Kzim9IvkYL"""
,
2017-12-04 19:31,b'RT @DustinDaivs: I added a video to a @YouTube playlist https://t.co/nCX3gFyinu The Saskatoon Freezing Deaths (by Manen Lyset) Feat: Abysmii'
,
2017-12-04 19:31,b'I added a video to a @YouTube playlist https://t.co/nCX3gFyinu The Saskatoon Freezing Deaths (by Manen Lyset) Feat: Abysmii'
,
2017-12-04 19:30,b'Beard Oil is specially formulated to tame and condition the beard. #beardlife #beardoil #YXE #Saskatoon\xe2\x80\xa6 https://t.co/vehpjMhHDv'
,
2017-12-04 19:28,"b'Officers said they seized 140 grams of cocaine and $7,100 in cash at the homes on Cumberland Avenue and Pichler Cre\xe2\x80\xa6 https://t.co/YIfcShb3Mp'"
,
2017-12-04 19:24,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 19:24,b'ASU members followed the truck as it was driven erratically into oncoming traffic before coming to a stop behind an\xe2\x80\xa6 https://t.co/mJ8sCdO5Sy'
,
2017-12-04 19:23,b'RT @malibuboats: One generation to the next #23LSV \xf0\x9f\x94\xa5 #thetruthisonthewater \xf0\x9f\x93\xb8 Saskatoon Watersports https://t.co/tcJ93P2eDY'
,
2017-12-04 19:21,b'The WCCRRC (Western Canada Canola / Research Recommending Committee) Pathology Sub Committee has gathered today in\xe2\x80\xa6 https://t.co/YJmEAGyety'
,
2017-12-04 19:20,b'Do you know Steph Cameron @scameronmusic ? The young Canadian Singer-Songwriter from #Saskatoon will be touring\xe2\x80\xa6 https://t.co/2Ts7BrWCsO'
,
2017-12-04 19:19,b'RT @Def3: Sending out a huge \xf0\x9f\x99\x8f to everyone who came out and packed the house in Saskatoon and Regina for myself and @l8nightradio \xe2\x80\x99s sask r\xe2\x80\xa6'
,
2017-12-04 19:17,b'RT @cityofsaskatoon: How can we build a future transit system that works for our City? We want to know what you think! Share what matters t\xe2\x80\xa6'
,
2017-12-04 19:17,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 19:17,"b'wow time to move to saskatoon and experience ""southern"" canadian hospitality'"
,
2017-12-04 19:16,"b'RT @Secretsantayxe: Over 35,000 pounds of food was delivered to the Secret Santa warehouse this morning by the Saskatoon Co-op. Over 3,000\xe2\x80\xa6'"
,
2017-12-04 19:16,b'2 people charged after Saskatoon police recover stolen truck - https://t.co/FwJid466lg #Winnipeg CJOB'
,
2017-12-04 19:15,b'RT @DZfromtheSP: Saskatoon\xe2\x80\x99s Boston Leier (Acadia Axemen) also on @USPORTSca team that will play Canada\xe2\x80\x99s junior national squad.@SaskatoonM\xe2\x80\xa6'
,
2017-12-04 19:14,"b'Well it was a very late night; studying, Steeler cuddle puddle..and a very long drive home from Saskatoon. In bed b\xe2\x80\xa6 https://t.co/i7p4m3cVd7'"
,
2017-12-04 19:14,"b'Training job post from Kim B, a learner in the Regina program.\n \nhttps://t.co/JDyEUqjWXg'"
,
2017-12-04 19:13,"b'from Kim B, a learner in the Regina program. Kim typifies the great people we meet in the StFX modules--professiona\xe2\x80\xa6 https://t.co/yunv9LKHSi'"
,
2017-12-04 19:12,"b""WATCH: @xrayhowe chats about his new book 'Nine Lessons I learned From My Father'  https://t.co/evZ0XTcj01 https://t.co/hgG6R2rMe1"""
,
2017-12-04 19:10,b'25% OFF HOT TOOLS @THE CENTRE 4-6PM TODAY ONLY! #yxe #Saskatoon #christmas #flatiron #hottools #trustedsaskatoon https://t.co/sk6bu8b5Zy'
,
2017-12-04 19:10,b'The #CPHolidayTrain is expected to roll into Saskatoon on Monday night and spread some holiday cheer and to help su\xe2\x80\xa6 https://t.co/j9xtmGMdBQ'
,
2017-12-04 19:09,b'RT @sask_hockey: All female crew set to officiate @PJHLofficial game this weekend in Saskatoon. See full details in the story below. @SHARe\xe2\x80\xa6'
,
2017-12-04 19:08,b'Sunday morning in Saskatoon. https://t.co/Pjg8IZN8hH'
,
2017-12-04 19:08,b'Shares of Saskatoon-based Cameco were up $1.69 at $13.73 in afternoon trading on the news: https://t.co/oTXYqdLLLt'
,
2017-12-04 19:08,b'Shares of Saskatoon-based Cameco were up $1.69 at $13.73 in afternoon trading on the news: https://t.co/ij299daqQp'
,
2017-12-04 19:08,b'RT @saskartsboard: Looking to take your artistic career to the next level? Check out our Arts Entrepreneurship and Business Development Cou\xe2\x80\xa6'
,
2017-12-04 19:08,b'RT @Saskajanet: Coyotes also enjoy the #Meewasin trails. S/He had much less interest in us than we did in him/her. Beautiful animal &amp; part\xe2\x80\xa6'
,
2017-12-04 19:08,"b'RT @Saskajanet: Foggy morning on the #Meewasin trail along South Saskatchewan in #YXE with Canada geese, goldeneyes, @DavePalmerUSask and a\xe2\x80\xa6'"
,
2017-12-04 19:06,"b'RT @PQuinlanGlobal: Meteorological winter has begun, but thanks to a way cooler than normal November, fall 2017 ended up trending colder th\xe2\x80\xa6'"
,
2017-12-04 19:06,b'WATCH: Looking for a unique brunch? @sticksstonesyxe now serves up tasty bulgogi omelettes and more.\xe2\x80\xa6 https://t.co/TRi8I97qvv'
,
2017-12-04 19:06,"b'Residential For Sale In Saskatoon, Saskatchewan https://t.co/22iSdZ5Mcg https://t.co/SyAypxeqbB'"
,
2017-12-04 19:06,"b'RT @RIPTHESTITCH: hey just so everyone in Saskatoon is aware Taiwo Onny is out of jail now, never forget he raped a 14 year old girl when h\xe2\x80\xa6'"
,
2017-12-04 19:06,"b'RT @Secretsantayxe: Over 35,000 pounds of food was delivered to the Secret Santa warehouse this morning by the Saskatoon Co-op. Over 3,000\xe2\x80\xa6'"
,
2017-12-04 19:05,b'Mon 13:00: Light Snow; Temp -9.7 C; Windchill -17; Wind NW 17 km/h; Humidity 90%; Press 102.3 kPa / rising. https://t.co/2eLveKvi2e'
,
2017-12-04 19:05,b'Now Playing: Runnin Back To Saskatoon by Guess Who  https://t.co/8YimquiHHX #q107toronto'
,
2017-12-04 19:03,"b'[cont.]\nKlinck re Dom. Govt. Seed Commission accounts.\nLeave for Saskatoon.\nWrite A.W. [letter] xxiii\n ""  McMillan\xe2\x80\xa6 https://t.co/ncKdUsPtQu'"
,
2017-12-04 19:02,"b'RT @FarmFoodCareSK: The fifth annual CropSphere agricultural conference will take place at TCU Place, Saskatoon, January 9 and 10, 2018, du\xe2\x80\xa6'"
,
2017-12-04 19:01,b'Saskatoon to Calgary $330 Saskatoon to Phoenix $375\n#enoughsaid'
,
2017-12-04 19:01,b'One generation to the next #23LSV \xf0\x9f\x94\xa5 #thetruthisonthewater \xf0\x9f\x93\xb8 Saskatoon Watersports https://t.co/tcJ93P2eDY'
,
2017-12-04 19:00,b'RT @saskartsboard: Looking to take your artistic career to the next level? Check out our Arts Entrepreneurship and Business Development Cou\xe2\x80\xa6'
,
2017-12-04 19:00,b'$4M in severance paid to execs not making jump to Sask. health authority https://t.co/w8T61CRE61 #SkPoli #SkHealth'
,
2017-12-04 18:59,"b'Saskatoon Area: Planned Outage on Thursday, December 07, 2017 https://t.co/R25ENxm1EW https://t.co/zIVofZpbQC'"
,
2017-12-04 18:58,"b'Get cash to go to Saskatoon, Wpg, Mnpls &amp;c.\nGet tickets.\nSee G.I. Wilson }\n ""  Chancellor   } re Sharp &amp; Thompson o\xe2\x80\xa6 https://t.co/vvzReQ4lvN'"
,
2017-12-04 18:57,b'Why it could be time to reevaluate Sask. farm subsidies https://t.co/nfWeTIfO3O'
,
2017-12-04 18:57,b'RT @MapleSyrupPod: Ep 117 w/ @m_young_crook is here!\n\nSubscribe and listen at https://t.co/tKuWbYr6g5 (bio)\n\n#MSS #MapleSyrupShots  #Unapol\xe2\x80\xa6'
,
2017-12-04 18:57,"b'Meteorological winter has begun, but thanks to a way cooler than normal November, fall 2017 ended up trending colde\xe2\x80\xa6 https://t.co/vfADlmxW7X'"
,
2017-12-04 18:53,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 18:52,"b'RT @PaulSeesequasis: Saskatoon Police are requesting the public\xe2\x80\x99s assistance in locating 22 year old, Keesha Rae-Lynn Desnomie.\n\nKeesha\xe2\x80\x99s f\xe2\x80\xa6'"
,
2017-12-04 18:50,b'RT @Def3: Sending out a huge \xf0\x9f\x99\x8f to everyone who came out and packed the house in Saskatoon and Regina for myself and @l8nightradio \xe2\x80\x99s sask r\xe2\x80\xa6'
,
2017-12-04 18:45,"b""Do you have what it takes to join one of Western Canada's fastest growing sales teams? We're looking for account ma\xe2\x80\xa6 https://t.co/we4alrsGDk"""
,
2017-12-04 18:43,"b'RT @cityofsaskatoon: The CP Holiday Train comes to town tonight! Please be aware of lane restrictions, detours, and two impacted Transit ro\xe2\x80\xa6'"
,
2017-12-04 18:43,"b'Saskatoon Area: Planned Outage on Thursday, December 07, 2017 https://t.co/1kRYNHPkY0 https://t.co/zIVofZpbQC'"
,
2017-12-04 18:42,b'@WalmartCanada Please address wait times at tills at Preston Crossing location in Saskatoon'
,
2017-12-04 18:40,"b'RT @DGorsalitz: On the third day of DCG 13 Days of Giving, one of our Associates chose to support Saskatoon Crisis Nursery. Thanks for prov\xe2\x80\xa6'"
,
2017-12-04 18:39,b'RT @InnovationSask: 3D printing in the future. Check out #Saskatoon\xe2\x80\x99s own 3D printing shop @CreateCafe3D #sktech #yxe #yqr https://t.co/F6E\xe2\x80\xa6'
,
2017-12-04 18:37,"b'Continuing Education Consultant: Saskatchewan Polytechnic (Saskatoon SK): ""Duties 1. Resp.. #saskatchewan #eluta https://t.co/dBT4sig3G6'"
,
2017-12-04 18:36,"b'Blast of arctic air hits tonight with -30 wind chills, followed by snow &amp; strong winds tomorrow:\xe2\x80\xa6 https://t.co/zOspCjgI7B'"
,
2017-12-04 18:36,b'Hulk Smash! \xf0\x9f\x92\x99 xo\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#yxe #saskatoon #toddler #cakesmash #saskatoonchildrensphotographer\xe2\x80\xa6 https://t.co/dtUpDCpOGq'
,
2017-12-04 18:34,"b'Blast of arctic air hits tonight with -30 wind chills, followed by snow &amp; strong winds tomorrow: https://t.co/EjcW0p92BZ #yxe #Sask'"
,
2017-12-04 18:33,"b'RT @cityofsaskatoon: The CP Holiday Train comes to town tonight! Please be aware of lane restrictions, detours, and two impacted Transit ro\xe2\x80\xa6'"
,
2017-12-04 18:31,b'@RoryNussbaumer @awallace1961 @cityofsaskatoon @CynthiaBlockSk @charlieclarkyxe @WalkingYXE The article recognizes\xe2\x80\xa6 https://t.co/6T91dSMQgJ'
,
2017-12-04 18:31,b'RT @SaskNOW: The Holiday Train Rolls to a Stop in Saskatoon Tonight https://t.co/1y0XNIggeA https://t.co/s2uLdGQWQs'
,
2017-12-04 18:30,b'Tis the season...here is the newest episode from I Shake My Head with Lisa and Sam...we are talking about gift wrap\xe2\x80\xa6 https://t.co/4NKc7eqrhW'
,
2017-12-04 18:30,"b'RT @SSOyxe: On this day in 1913, saskatoon celebrated its very first performance of Handel\xe2\x80\x99s Messiah.\n\nMore\xe2\x80\xa6 https://t.co/sR12DSXgvR'"
,
2017-12-04 18:28,b'This #YourSask photo was taken by Brenda Reifferscheid near Humboldt: https://t.co/1wusrA3TJN #yxe #Sask https://t.co/9gLAMthepb'
,
2017-12-04 18:27,"b'Continuing Education Consultant: Saskatchewan Polytechnic (Saskatoon SK): ""Duties 1. Re.. #SKTopEmployers #eluta https://t.co/0hWGrNPwhc'"
,
2017-12-04 18:25,"b'#sexycougar #sexyolderwomen #cougarwoman natemy06, Man from Saskatoon, 29 years https://t.co/P9wQjNUfLp https://t.co/2lRh9tSfkI'"
,
2017-12-04 18:22,"b'Equipment Operator - Pipeline Maintenance: Ledcor Group of Companies (Saskatoon SK): ""are.. #saskatchewan #eluta https://t.co/AAoopx8OvF'"
,
2017-12-04 18:22,b'Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting https://t.co/R4IraMCHkI #Sask'
,
2017-12-04 18:20,"b""RT @CBCSask: ICYMI: Big questions remain as Sask.'s new health super-region launches Monday https://t.co/646xlFsjWm #yqr #sask #skhealth #c\xe2\x80\xa6"""
,
2017-12-04 18:20,b'Tomorrow Night at 7:05PM - Seattle T-Birds vs. Saskatoon. Game is at the accesso ShoWare Center in Kent.\xe2\x80\xa6 https://t.co/USRx9mX3Bv'
,
2017-12-04 18:19,"b'Plumber: Reliance Comfort Limited Partnership (Saskatoon SK): ""welding equipment. Test pipes f.. #welding #eluta https://t.co/POgayyTDSm'"
,
2017-12-04 18:19,b'RT @CTVStephanie: @SaskGregger @CTVMorningStoon @LD_Saskatoon @CTVJeremy He is clearly a wannabe.... not a real Jedi'
,
2017-12-04 18:19,b'RT @cityofsaskatoon: The final printed version of the 2018 Recycle &amp; Waste Collection Calendar is en route to #yxe mailboxes this week. Lea\xe2\x80\xa6'
,
2017-12-04 18:18,b'Where can I buy silicone baking trays in the city? https://t.co/7hcd5ycLUR #yxe'
,
2017-12-04 18:17,b'RT @CTVJeremy: @CTVMorningStoon @SaskGregger @CTVStephanie @LD_Saskatoon Clearly I am no match for the power of the dark side.'
,
2017-12-04 18:15,"b'RT @hockeyfights: Chase Wouters vs Kieffer Bellows from Saskatoon Blades at Portland Winterhawks Dec 3, 2017 https://t.co/HNMEpQLZdo'"
,
2017-12-04 18:13,b'RT @dailydoseofBobM: Bob Morley at Saskatoon Comic and Entertainment Expo (2016) https://t.co/PLur3TQ7Qc'
,
2017-12-04 18:13,b'RT @DZfromtheSP: Saskatoon\xe2\x80\x99s Boston Leier (Acadia Axemen) also on @USPORTSca team that will play Canada\xe2\x80\x99s junior national squad.@SaskatoonM\xe2\x80\xa6'
,
2017-12-04 18:12,b'RT @saskartsboard: Looking to take your artistic career to the next level? Check out our Arts Entrepreneurship and Business Development Cou\xe2\x80\xa6'
,
2017-12-04 18:08,"b'Sales Representative: Ledcor Group of Companies (Saskatoon SK): ""now for a trail-blazing,.. #saskatchewan #eluta https://t.co/rirecpuqaU'"
,
2017-12-04 18:06,b'RT @SaskNOW: The Holiday Train Rolls to a Stop in Saskatoon Tonight https://t.co/1y0XNIggeA https://t.co/s2uLdGQWQs'
,
2017-12-04 18:04,b'Mon noon: Light Snow; Temp -10.2 C; Windchill -17; Wind NW 16 km/h; Humidity 90%; Press 102.3 kPa / rising. https://t.co/faehKPltmm'
,
2017-12-04 18:01,"b'RT @Secretsantayxe: Over 35,000 pounds of food was delivered to the Secret Santa warehouse this morning by the Saskatoon Co-op. Over 3,000\xe2\x80\xa6'"
,
2017-12-04 18:01,b'RT @dailydoseofBobM: Bob Morley at Saskatoon Comic and Entertainment Expo (2016) https://t.co/PLur3TQ7Qc'
,
2017-12-04 18:01,"b'Customer Representative - 137 Kensington Blvd. Saskatoon, SK (18.75 hours) https://t.co/bXJ06r2Rqq \nScotiabank\n...'"
,
2017-12-04 18:01,"b'Check out this poster we designed! #Saskatoon, keep your eye out for it. :) #couragebox #subscriptionbox\xe2\x80\xa6 https://t.co/R1VU0ppL4v'"
,
2017-12-04 18:01,"b'Pedestrian, 62, killed on northern Sask. highway https://t.co/9rMSMdGMaH'"
,
2017-12-04 18:01,b'Pedestrian killed in crash in northern Sask. https://t.co/CrbMDjgGun'
,
2017-12-04 18:00,b'RT @WorkSpaceCanada: Or right here: https://t.co/vPZHWk7Umq'
,
2017-12-04 18:00,"b""Big questions remain as Sask.'s new health super-region launches Monday https://t.co/Aq6jv3D6i6 #SkPoli #SkHealth"""
,
2017-12-04 17:58,b'RT @CBCSask: Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting https://t.co/5UNTTs6MZc #yqr #sask #MorningEdition vi\xe2\x80\xa6'
,
2017-12-04 17:57,"b""RT @gdrinnan: If you haven't checked this out, you should. Blades ass't coach Jerome Engele has been grading meals on this road trip. . . .\xe2\x80\xa6"""
,
2017-12-04 17:56,b'Sunday morning in Saskatoon. https://t.co/aHD6IToy7t'
,
2017-12-04 17:54,b'@TheCandyShow Happy birthday and enjoy Saskatoon. Love that city!'
,
2017-12-04 17:53,b'RT @SaskatoonPolice: Traffic Advisory - Holiday Train to Stop in Saskatoon https://t.co/cfzZGa7DJq'
,
2017-12-04 17:52,"b'RT @CTVMarkVillani: Volunteers from Co-op working hard this morning packing up a 35,000 Ib food donation for annual #Saskatoon #SecretSanta\xe2\x80\xa6'"
,
2017-12-04 17:50,b'RT @saskartsboard: Looking to take your artistic career to the next level? Check out our Arts Entrepreneurship and Business Development Cou\xe2\x80\xa6'
,
2017-12-04 17:50,"b""ICYMI: Big questions remain as Sask.'s new health super-region launches Monday https://t.co/646xlFsjWm #yqr #sask\xe2\x80\xa6 https://t.co/yMnXZSwPCp"""
,
2017-12-04 17:48,"b""This dramatic transformation didn't cost a fortune. #superiorcabinets #yyc #yeg #yxe #yqr #ymm #saskatoon #calgary\xe2\x80\xa6 https://t.co/p0ALyFXn3p"""
,
2017-12-04 17:44,"b'RT @CTVMarkVillani: Volunteers from Co-op working hard this morning packing up a 35,000 Ib food donation for annual #Saskatoon #SecretSanta\xe2\x80\xa6'"
,
2017-12-04 17:43,"b""Big questions remain as Sask.'s new health super-region launches Monday\nhttps://t.co/iCOBcJabRJ https://t.co/nc48824Eyy"""
,
2017-12-04 17:42,b'RT @cityofsaskatoon: How can we build a future transit system that works for our City? We want to know what you think! Share what matters t\xe2\x80\xa6'
,
2017-12-04 17:42,b'SRAR said the November sales increase may be in part to upcoming mortgage rule changes that come into effect in the\xe2\x80\xa6 https://t.co/GfxdXn3FAp'
,
2017-12-04 17:40,b'Meet the neighbours in Avalon Community Association Skating and Sliding day on Sunday! https://t.co/w1NHvqaUO2'
,
2017-12-04 17:39,b'Saskatoon couple acquitted of sexually assaulting 16-year-old girl https://t.co/bjSOqWGavD'
,
2017-12-04 17:36,"b'RT @HC_WSHC: From Saskatoon to Charlottetown and beyond, \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 has unfinished business as it works towards #PyeongChang2018. STORY: https://t.\xe2\x80\xa6'"
,
2017-12-04 17:36,b'RT @Airchecker: Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting\n\nColes will host her last broadcast of The Morning\xe2\x80\xa6'
,
2017-12-04 17:34,b'So Saskatoon city council will vote on a time limit for backyard fires from 5 p.m to 11 p.m. It passed narrowly by\xe2\x80\xa6 https://t.co/5vJBVxO5lp'
,
2017-12-04 17:30,b'The final printed version of the 2018 Recycle &amp; Waste Collection Calendar is en route to #yxe mailboxes this week.\xe2\x80\xa6 https://t.co/LyWNwf5UvB'
,
2017-12-04 17:30,b'City seeks nod for $1.3M contract for software crucial to future BRT service  https://t.co/mpkv6mTq29 #yxe #yxecc'
,
2017-12-04 17:30,"b""Saskatoon girls peewee hockey team plans to take Ottawa tourney by 'Storm' https://t.co/Y3SIQrcEDg #yqr #yxe #sask\xe2\x80\xa6 https://t.co/78PkouzO0l"""
,
2017-12-04 17:28,"b'RT @DrDeniseMD: Fighting anxiety, depression through yoga: Instructor draws on personal experience to refine style\nhttps://t.co/EWaPQP1Dal\xe2\x80\xa6'"
,
2017-12-04 17:27,b'RT @GlobalEdmonton: Tourism Saskatoon confirms it is developing a business plan on bringing the Canadian Finals Rodeo to Saskatchewan. http\xe2\x80\xa6'
,
2017-12-04 17:26,"b'Interesting quote  ""So if your goal is to raise a generous child, you have to be generous all year round"" from this\xe2\x80\xa6 https://t.co/5c1uFmXiWt'"
,
2017-12-04 17:25,b'Ben macadoo\nBen macaroon \nBen Saskatoon \nBen cockatoo \nBen macabre\nBen ok that last one was a stretch'
,
2017-12-04 17:25,"b""It's safe to say that lots of fun is had by the SARBI Saskatoon crew in their art therapy sessions! We're so happy\xe2\x80\xa6 https://t.co/KWvGvJAbzN"""
,
2017-12-04 17:24,b'RT @CBCSask: Farewell Sheila Coles: CBC Radio host discusses 24 years in broadcasting https://t.co/5UNTTs6MZc #yqr #sask #MorningEdition vi\xe2\x80\xa6'
,
2017-12-04 17:24,"b'RT @cityofsaskatoon: Environmental Cash Grant applications are now open! Deadline Feb. 15, 2018. Application forms available at: https://t.\xe2\x80\xa6'"
,
2017-12-04 17:24,"b'RT @cityofsaskatoon: The CP Holiday Train comes to town tonight! Please be aware of lane restrictions, detours, and two impacted Transit ro\xe2\x80\xa6'"
,
2017-12-04 17:24,"b""So now there's a number of options being considered to restrict Saskatoon backyard fires, including permits and var\xe2\x80\xa6 https://t.co/GEKyemV2kk"""
,
